Date/Time,FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 01/16  09:00:00,20.0,20.0,20.0,20.0,8350890.363418355,0.0,8079320.876228045,0.0,8048521.378553151,0.0,11941784.72297701,0.0 
 01/16  10:00:00,20.0,20.0,20.0,20.0,7991588.945571879,0.0,7641119.37474501,0.0,7450131.532784803,0.0,11324957.58836786,0.0 
 01/16  11:00:00,20.0,20.0,20.0,20.0,7348421.65782092,0.0,6912170.028794732,0.0,6560127.520738,0.0,10391174.39170696,0.0 
 01/16  12:00:00,20.0,20.0,20.0,20.000000000000005,6487050.793987757,0.0,5997892.2309053619,0.0,5559391.491840818,0.0,9351740.779866498,0.0 
 01/16  13:00:00,20.0,19.999999999999998,20.0,20.0,5426440.402667344,0.0,4910941.146026988,0.0,4431832.48930225,0.0,8204476.199303018,0.0 
 01/16  14:00:00,20.0,20.0,20.0,20.0,4623224.997647458,0.0,4106120.4161681586,0.0,3616099.1751604059,0.0,7363747.283250395,0.0 
 01/16  15:00:00,20.0,20.0,20.0,20.0,4305083.000654348,0.0,3819329.949646085,0.0,3375400.3046715839,0.0,7087244.454230399,0.0 
 01/16  16:00:00,20.0,20.0,20.0,20.0,4388699.345095856,0.0,3976747.94057908,0.0,3669644.3796760549,0.0,7352857.015770776,0.0 
 01/16  17:00:00,20.0,20.0,20.0,20.0,4812730.710078385,0.0,4476059.677172653,0.0,4322377.03098614,0.0,7992745.888078699,0.0 
 01/16  18:00:00,20.0,20.0,20.0,20.0,5361842.064169755,0.0,5064304.360254229,0.0,4994356.080275486,0.0,8657529.365453309,0.0 
 01/16  19:00:00,20.0,20.0,20.0,20.0,6088772.749745474,0.0,5802993.13020933,0.0,5759192.672437922,0.0,9384928.767112757,0.0 
