Date/Time,FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 02/06  03:00:00,20.0,20.0,20.0,20.0,5479944.0024262149,0.0,5220172.001040609,0.0,5255692.65747472,0.0,7631084.4591209799,0.0 
 02/06  04:00:00,20.0,20.0,20.000000000000005,20.0,5528228.437327325,0.0,5269969.162004418,0.0,5308159.758501025,0.0,7708776.195354013,0.0 
 02/06  05:00:00,20.0,19.999999999999998,20.0,20.0,5615656.990008159,0.0,5358912.176225356,0.0,5399558.999572562,0.0,7830565.582267532,0.0 
 02/06  06:00:00,20.0,20.0,20.0,20.0,5770378.7705387,0.0,5515161.04139054,0.0,5558159.437297335,0.0,8021935.793225259,0.0 
 02/06  07:00:00,20.0,20.0,20.0,20.0,5985783.337515378,0.0,5731916.929839776,0.0,5776870.662558747,0.0,8271575.566180402,0.0 
 02/06  08:00:00,20.0,20.0,20.0,20.0,5988315.43690928,0.0,5722964.581639058,0.0,5749931.351405233,0.0,8289117.845444327,0.0 
 02/06  09:00:00,20.0,20.0,20.0,20.0,5507942.711180039,0.0,5161240.721857729,0.0,5054747.009589259,0.0,7648996.170754583,0.0 
 02/06  10:00:00,20.0,20.0,20.0,20.0,4780460.333972458,0.0,4330562.947737504,0.0,4028733.5624269295,0.0,6658266.679561906,0.0 
 02/06  11:00:00,20.0,20.0,20.0,20.0,3887822.8846773935,0.0,3361091.6075035545,0.0,2875453.5724466319,0.0,5522779.123975001,0.0 
 02/06  12:00:00,20.0,20.0,20.0,20.0,2963188.2061339577,0.0,2415954.3737670469,0.0,1823276.9033655222,0.0,4483260.143703551,0.0 
 02/06  13:00:00,20.0,20.0,20.0,20.0,2009926.7106060796,0.0,1460252.7523039769,0.0,802884.6167839206,0.0,3467243.5959168027,0.0 
